# RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,
##RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.hookline,entity.priceDisplayValue,entity.priceOriginalValue,entity.dealerLocatorUrl,entity.productGroup,entity.brandValueClass,entity.onlineDate,entity.keyBenefits1,entity.keyBenefits2,entity.keyBenefits3,entity.keyBenefits4,entity.keyBenefits5
KGN56LM30N,alttan donduruculu buzdolaplari,buzdolaplari derin dondurucular,NoFrost- Alttan donduruculu buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA00922374_F4707_KGN56LM30N_552973_def.jpg,7106,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/buzdolaplari/alttan-donduruculu-buzdolaplari/KGN56LM30N?breadcrumb=null,0,0,559 litre geniç iç hacme ve VitaFresh plus tazelik sistemine sahip NoFrost kombi buzdolabı- yiyecekleriniz için çok daha fazla saklama kapasitesi sunarken iki kata kadar daha uzun süre taze kalmalarını sağlar!,7.106-00 TL,8.423-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=KGN56LM30N,-,Serie | 6,1505167200,Cam kapılı Glassdoor serisi buzdolapları mutfağınıza şıklık katar.,Ayarlanabilir nem kontrol mekanizmasına sahip sürgülü ve tamamen kapanabilen VitaFresh plus çekmecesi sayesinde meyve ve sebzeler en uygun nem oranında iki katına kadar daha uzun süre taze kalır.,"Ayarlanabilir sıcaklık mekanizması sayesinde VitaFresh plus ""<>"" 0°C çekmecesinde kahvaltılıklarınız- et ve balık gibi hassas yiyecekleriniz 2 kata kadar daha uzun süre taze kaldığı gibi ihtiyaç duyulmadığında çekmeceler kolayca çıkartılıp buzdolabınızda daha fazla kullanım alanı yaratılabilir.",Optimum konumu sayesinde aydınlık bir iç ortam sunarken gölgelenmeyi de engelleyen LED aydınlatmanın cihazın ömrü boyunca değiştirilmesi gerekmez.,Optimum konuma yerleştirilmiş LED yan aydınlatma- meyve ve sebze çekmecesini aydınlatan LED spot aydınlatmayla birlikte buzdolabında çok daha aydınlık bir iç ortam sağlar.
DII31RU60,ada tipi davlumbazlar,pisirme grubu,DII31RU60,//media3.bosch-home.com/Product_Shots/600x600/MCSA01743383_STP_DII31RU60_1181826_def.jpg,8415,https://www.bosch-home.com.tr/urun-listesi/pisirme-grubu/davlumbazlar-ve-aspiratorler/ada-tipi-davlumbazlar/DII31RU60?breadcrumb=null,0,0,Küp tasarım davlumbaz: küçük mutfaklar için harika bir tasarım.,8.415-00 TL,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=DII31RU60,-,Serie | 8,1552431600,Control Ring tasarımı ile dijital ekran: uygun ayarlar ve aydınlatma Control Ring'i çevirerek kolayca seçilir.,EcoSilence Drive: yüksek verimli motorumuz- performanstan değil enerjiden tasarruf etmenizi sağlar.,LED aydınlatma: enerji verimliliği sayesinde ocağın mükemmel bir şekilde aydınlatılmasını sağlar.,Özellikle sessiz: yüksek performansta sadece 56 dB ses basıncı.,Emiş gücü: 510 m3/h- mutfağınızda kaliteli hava olmasını garanti eder.
PXY675DW4E,induksiyonlu ocaklar,pisirme grubu,PXY675DW4E,//media3.bosch-home.com/Product_Shots/600x600/MCSA02089381_PXY675DW4E_ElectricHob_Bosch_STP_def.jpg,8291,https://www.bosch-home.com.tr/urun-listesi/pisirme-grubu/ocaklar/induksiyonlu-ocaklar/PXY675DW4E?breadcrumb=null,0,0,PerfectFry ile indüksiyonlu ocak: Otomatik sıcaklık kontrolü sayesinde mükemmel kızartma sonuçlarına ulaşır.,8.291-00 TL,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=PXY675DW4E,-,Serie | 8,0,DirectSelect Premium: İstenilen pişirme bölgesinin direk ve kolay seçimi-güç ve ek fonksiyonlar.,PerfectFry: 5 güç seviyeli sensör sayesinde istenilen derecede kızarmış yemekler.,Genişletilmiş Flex İndüksiyon Alanı: Büyük tencereleriniz için pişirme alanlarını tek yüzeyde birleştirirerek daha fazla esneklik.,Home Connect: Daha keyifli ve kolay bir yaşam için uzaktan erişilebilir ev aletleri.,Ocak üzerinden davlumbaz kontrol etme imkanı (yalnızca uygun modeller)
KGN86AI42N,alttan donduruculu buzdolaplari,buzdolaplari derin dondurucular,NoFrost- Alttan donduruculu buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA02002890_H3057_KGN86AI42N_1398281_cmyk_def.jpg,6769,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/buzdolaplari/alttan-donduruculu-buzdolaplari/KGN86AI42N?breadcrumb=null,0,0,Kendi serisinin En Büyük Net Hacmine ve VitaFresh plus tazelik sistemine sahip NoFrost XXL kombi buzdolabı- yiyecekleriniz için çok daha fazla saklama kapasitesi sunarken iki kata kadar daha uzun süre taze kalmalarını sağlar.,6.769-00 TL,8.025-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=KGN86AI42N,-,Serie | 6,1491343200,Ayarlanabilir nem kontrol mekanizmasına sahip sürgülü ve tamamen kapanabilen VitaFresh plus çekmecesi sayesinde meyve ve sebzeler en uygun nem oranında iki katına kadar daha uzun süre taze kalır.,"Ayarlanabilir sıcaklık mekanizması sayesinde VitaFresh plus ""<>"" 0°C çekmecesinde kahvaltılıklarınız- et ve balık gibi hassas yiyecekleriniz 2 kata kadar daha uzun süre taze kaldığı gibi ihtiyaç duyulmadığında çekmeceler kolayca çıkartılıp buzdolabınızda daha fazla kullanım alanı yaratılabilir.",Optimum konuma yerleştirilmiş LED yan aydınlatma- meyve ve sebze çekmecesini aydınlatan LED spot aydınlatmayla birlikte buzdolabında çok daha aydınlık bir iç ortam sağlar.,A+++ enerji sınıfı ile A enerji sınıfı buzdolaplarına göre %60 daha az enerji harcar.,Az yer kaplayan- kolay kullanımlı IceTwister sayesinde buz yapımı hiç olmadığı kadar kolay
KVN56IZ3AN,alttan donduruculu buzdolaplari,buzdolaplari derin dondurucular,NoFrost- Alttan donduruculu buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA03018832_J2711_2334371_KVN56IZ3AN_def.jpg,5807,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/buzdolaplari/alttan-donduruculu-buzdolaplari/KVN56IZ3AN?breadcrumb=null,0,0,Türkiye’de İlk ve Tek olan değiştirilebilir renkli kapaklı VarioStyle No Frost alttan donduruculu buzdolabı- modern ve inovatif tasarımının yanı sıra 559 litre geniş iç hacmi ve VitaFresh tazelik sistemi sayesinde daha fazla saklama kapasitesi ve daha uzun süre tazelik sağlar!,5.807-00 TL,7.999-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=KVN56IZ3AN,VarioStyle,Serie | 6,1554069600,Kolayca değiştirilebilir renkli kapaklarla mutfağınızı istediğiniz zaman renklendirin!,Ayarlanabilir nem kontrol mekanizması sayesinde VitaFresh çekmecesinde meyve ve sebzeler daha uzun süre taze kalır.,Optimum konumu sayesinde aydınlık bir iç ortam sunarken gölgelenmeyi de engelleyen LED aydınlatmanın cihazın ömrü boyunca değiştirilmesi gerekmez.,,
KVN56IU3AN,alttan donduruculu buzdolaplari,buzdolaplari derin dondurucular,NoFrost- Alttan donduruculu buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA03018839_J2714_2334376_KVN56IU3AN_def.jpg,5807,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/buzdolaplari/alttan-donduruculu-buzdolaplari/KVN56IU3AN?breadcrumb=null,0,0,Türkiye’de İlk ve Tek olan değiştirilebilir renkli kapaklı VarioStyle No Frost alttan donduruculu buzdolabı- modern ve inovatif tasarımının yanı sıra 559 litre geniş iç hacmi ve VitaFresh tazelik sistemi sayesinde daha fazla saklama kapasitesi ve daha uzun süre tazelik sağlar!,5.807-00 TL,7.999-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=KVN56IU3AN,VarioStyle,Serie | 6,1554069600,Kolayca değiştirilebilir renkli kapaklarla mutfağınızı istediğiniz zaman renklendirin!,Ayarlanabilir nem kontrol mekanizması sayesinde VitaFresh çekmecesinde meyve ve sebzeler daha uzun süre taze kalır.,Optimum konumu sayesinde aydınlık bir iç ortam sunarken gölgelenmeyi de engelleyen LED aydınlatmanın cihazın ömrü boyunca değiştirilmesi gerekmez.,,
KVN56IR3AN,alttan donduruculu buzdolaplari,buzdolaplari derin dondurucular,NoFrost- Alttan donduruculu buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA03018830_J2710_2334368_KVN56IR3AN_def.jpg,5807,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/buzdolaplari/alttan-donduruculu-buzdolaplari/KVN56IR3AN?breadcrumb=null,0,0,Türkiye’de İlk ve Tek olan değiştirilebilir renkli kapaklı VarioStyle No Frost alttan donduruculu buzdolabı- modern ve inovatif tasarımının yanı sıra 559 litre geniş iç hacmi ve VitaFresh tazelik sistemi sayesinde daha fazla saklama kapasitesi ve daha uzun süre tazelik sağlar!,5.807-00 TL,7.999-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=KVN56IR3AN,VarioStyle,Serie | 6,1554069600,Kolayca değiştirilebilir renkli kapaklarla mutfağınızı istediğiniz zaman renklendirin!,Ayarlanabilir nem kontrol mekanizması sayesinde VitaFresh çekmecesinde meyve ve sebzeler daha uzun süre taze kalır.,Optimum konumu sayesinde aydınlık bir iç ortam sunarken gölgelenmeyi de engelleyen LED aydınlatmanın cihazın ömrü boyunca değiştirilmesi gerekmez.,,
KVN56IN3AN,alttan donduruculu buzdolaplari,buzdolaplari derin dondurucular,NoFrost- Alttan donduruculu buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA03018837_J2713_2334373_KVN56IN3AN_def.jpg,5807,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/buzdolaplari/alttan-donduruculu-buzdolaplari/KVN56IN3AN?breadcrumb=null,0,0,Türkiye’de İlk ve Tek olan değiştirilebilir renkli kapaklı VarioStyle No Frost alttan donduruculu buzdolabı- modern ve inovatif tasarımının yanı sıra 559 litre geniş iç hacmi ve VitaFresh tazelik sistemi sayesinde daha fazla saklama kapasitesi ve daha uzun süre tazelik sağlar!,5.807-00 TL,7.999-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=KVN56IN3AN,VarioStyle,Serie | 6,1554069600,Kolayca değiştirilebilir renkli kapaklarla mutfağınızı istediğiniz zaman renklendirin!,Ayarlanabilir nem kontrol mekanizması sayesinde VitaFresh çekmecesinde meyve ve sebzeler daha uzun süre taze kalır.,Optimum konumu sayesinde aydınlık bir iç ortam sunarken gölgelenmeyi de engelleyen LED aydınlatmanın cihazın ömrü boyunca değiştirilmesi gerekmez.,,
KVN56IH3AN,alttan donduruculu buzdolaplari,buzdolaplari derin dondurucular,NoFrost- Alttan donduruculu buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA03018835_J2712_2334372_KVN56IH3AN_def.jpg,5807,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/buzdolaplari/alttan-donduruculu-buzdolaplari/KVN56IH3AN?breadcrumb=null,0,0,Türkiye’de İlk ve Tek olan değiştirilebilir renkli kapaklı VarioStyle No Frost alttan donduruculu buzdolabı- modern ve inovatif tasarımının yanı sıra 559 litre geniş iç hacmi ve VitaFresh tazelik sistemi sayesinde daha fazla saklama kapasitesi ve daha uzun süre tazelik sağlar!,5.807-00 TL,7.999-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=KVN56IH3AN,VarioStyle,Serie | 6,1554069600,Kolayca değiştirilebilir renkli kapaklarla mutfağınızı istediğiniz zaman renklendirin!,Ayarlanabilir nem kontrol mekanizması sayesinde VitaFresh çekmecesinde meyve ve sebzeler daha uzun süre taze kalır.,Optimum konumu sayesinde aydınlık bir iç ortam sunarken gölgelenmeyi de engelleyen LED aydınlatmanın cihazın ömrü boyunca değiştirilmesi gerekmez.,,
KGN56PI32N,alttan donduruculu buzdolaplari,buzdolaplari derin dondurucular,NoFrost- Alttan donduruculu buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA00922376_F4709_KGN56PI30N_552975_def.jpg,6479,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/buzdolaplari/alttan-donduruculu-buzdolaplari/KGN56PI32N?breadcrumb=null,0,0,554 litre geniç iç hacme ve VitaFresh pro tazelik sistemine sahip NoFrost kombi buzdolabı- yiyecekleriniz için çok daha fazla saklama kapasitesi sunarken üç kata kadar daha uzun süre taze kalmalarını sağlar!,6.479-00 TL,7.897-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=KGN56PI32N,-,Serie | 8,1490652000,Hem sıcaklık hem de nem kontrolü sayesinde VitaFresh pro 0°C tazelik sistemi meyve- sebze ve et- balık gibi yiyeceklerinizi 3 kata kadar daha uzun süre taze saklar.,Optimum konuma yerleştirilmiş LED yan aydınlatma- meyve ve sebze çekmecesini aydınlatan LED spot aydınlatmayla birlikte buzdolabında çok daha aydınlık bir iç ortam sağlar.,Özel fonksiyon ayarlarına sahip kapıya entegre LCD elektronik hem buzdolabı hem de dondurucu sıcaklığını kolayca ayarlamayı sağlar.,Buzdolabının içine ve dışına yerleştirilmiş sensörler sürekli olarak sıcaklık ölçümü yaparak dalgalanmaları en aza indirip çok daha uzun süre tazeliği garantilerler.,Şık tasarlanmış kapı kolları ile buzdolabınızı çok daha rahat kullanabilirsiniz.
KGN56HI30N,alttan donduruculu buzdolaplari,buzdolaplari derin dondurucular,NoFrost- Alttan donduruculu buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA02178056_H7324_1580450_KGN56HI30N_cmyk_def.jpg,6609,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/buzdolaplari/alttan-donduruculu-buzdolaplari/KGN56HI30N?breadcrumb=null,0,0,559 litre geniç iç hacme ve VitaFresh plus tazelik sistemine sahip NoFrost kombi buzdolabı- yiyecekleriniz için çok daha fazla saklama kapasitesi sunarken iki kata kadar daha uzun süre taze kalmalarını sağlar!,6.609-00 TL,7.835-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=KGN56HI30N,Home Connect- Kameralı Buzdolabı,Serie | 6,1522360800,Buzdolabınızdaki iki yenilikçi iç kamera- buzdolabınızın içinde neler olduğu gösterir. Böylece market alışverişinizi ihtiyacınıza göre yapabilirsiniz !,Wi-Fi destekli HomeConnect özelliği sayesinde buzdolabınızı dilediğiniz yerden kontrol etmenin kolaylığını yaşayın !,Ayarlanabilir nem kontrol mekanizmasına sahip sürgülü ve tamamen kapanabilen VitaFresh plus çekmecesi sayesinde meyve ve sebzeler en uygun nem oranında iki katına kadar daha uzun süre taze kalır.,"Ayarlanabilir sıcaklık mekanizması sayesinde VitaFresh plus ""<>"" 0°C çekmecesinde kahvaltılıklarınız- et ve balık gibi hassas yiyecekleriniz 2 kata kadar daha uzun süre taze kaldığı gibi ihtiyaç duyulmadığında çekmeceler kolayca çıkartılıp buzdolabınızda daha fazla kullanım alanı yaratılabilir.",Optimum konuma yerleştirilmiş LED yan aydınlatma- meyve ve sebze çekmecesini aydınlatan LED spot aydınlatmayla birlikte buzdolabında çok daha aydınlık bir iç ortam sağlar.
B1ZMX18922,klimalar,klimalar ve ev konforu,Ev Tipi- 18.000 Btu Sınıfı- İnverter A++ Enerji Sınıfı Klima.,//media3.bosch-home.com/Product_Shots/600x600/MCSA02009434_20160422_024_def.jpg,7785,https://www.bosch-home.com.tr/urun-listesi/klimalar-ve-ev-konforu/klimalar/B1ZMX18922?breadcrumb=null,0,0,V- Dizayn tasarım sayesinde çalışma moduna göre klimanın yan tarafında mavi ya da kırmızı ışık yanar,7.785-00 TL,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=B1ZMX18922,B1ZMI18922 iç ünite ile B1ZMA18922 dış üniteyi içerir.,-,1516834800,Wi-Fi Kontrol: ister akıllı telefonunuzdan ister bilgisayarınızdan internet üzerinden bulunduğunuz yerden - uzaktan kumanda ile yaptığınız tüm işlemleri yapabilir- odalarınızı eve ulaşmadan ısıtır/soğutabilirsiniz.,Soğutmada Enerji Verimlilik Sınıfı : A++,Odanın ışığı kapatıldığında fan sesi minimuma indirilir ve tüm ekran ışıkları otomatikman kısılır.,İç ünitenin yanlarında ısıtmada kırmızı- soğutmada mavi renkli ışık yanarak çalışma modu belirtilir.,Süper iyonizer özelliği sayesinde bakteriler hızla yok edilir. Toz- koku-polen parçacıkları yok edilerek ortam havasına tazelik katılır.
KGN86AI30N,alttan donduruculu buzdolaplari,buzdolaplari derin dondurucular,NoFrost- Alttan donduruculu buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA01081064_F8260_KGN86AI30N_670987_def.jpg,6550,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/buzdolaplari/alttan-donduruculu-buzdolaplari/KGN86AI30N?breadcrumb=null,0,0,Kendi serisinin En Büyük Net Hacmine ve VitaFresh plus tazelik sistemine sahip NoFrost XXL kombi buzdolabı- yiyecekleriniz için çok daha fazla saklama kapasitesi sunarken iki kata kadar daha uzun süre taze kalmalarını sağlar.,6.550-00 TL,7.767-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=KGN86AI30N,-,Serie | 6,1482879600,A++ enerji sınıfı ile A enerji sınıfı buzdolaplarına göre %40 daha az enerji harcar.,Ayarlanabilir nem kontrol mekanizmasına sahip sürgülü ve tamamen kapanabilen VitaFresh plus çekmecesi sayesinde meyve ve sebzeler en uygun nem oranında iki katına kadar daha uzun süre taze kalır.,"Ayarlanabilir sıcaklık mekanizması sayesinde VitaFresh plus ""<>"" 0°C çekmecesinde kahvaltılıklarınız- et ve balık gibi hassas yiyecekleriniz 2 kata kadar daha uzun süre taze kaldığı gibi ihtiyaç duyulmadığında çekmeceler kolayca çıkartılıp buzdolabınızda daha fazla kullanım alanı yaratılabilir.",Optimum konuma yerleştirilmiş LED yan aydınlatma- meyve ve sebze çekmecesini aydınlatan LED spot aydınlatmayla birlikte buzdolabında çok daha aydınlık bir iç ortam sağlar.,Özel fonksiyon ayarlarına sahip kapıya entegre LCD elektronik hem buzdolabı hem de dondurucu sıcaklığını kolayca ayarlamayı sağlar.
CMG633BS1,ankastre kompakt firinlar,pisirme grubu,900 W,//media3.bosch-home.com/Product_Shots/600x600/MCSA00773621_421100_CMG633BS1_def.jpg,7669,https://www.bosch-home.com.tr/urun-listesi/pisirme-grubu/ankastre-firinlar/ankastre-kompakt-firinlar/CMG633BS1?breadcrumb=null,0,0,Mikrodalga fonksiyonuna sahip kompakt fırın: en hızlı şekilde mükemmel pişirme sonuçlarına ulaşmanızı sağlar,7.669-00 TL,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=CMG633BS1,Inox,Serie | 8,0,Mikrodalga fonksiyonu: hızlı ısıtma ya da sıcak hava ile kombine kullanılarak hızlı pişirme için.,AutoPilot 14: Önceden tanımlanmış olan 14 adet otomatik program sayesinde mükemmel sonuçlar,TFT ekran: control ring sayesinde kolay kullanım,LED aydınlatma: yiyeceklerin minimum enerji tüketimi ile mükkemmel bir şekilde aydınlatılmasını sağlar,SoftOpen & SoftClose: kolayca açılıp kapanan fırın kapısı
WAY288H0TR,camasir makineleri,camasir ve kurutma makineleri,Çamaşır Makinesi,//media3.bosch-home.com/Product_Shots/600x600/MCSA02096521_WAY288H0TR_def.jpg,6340,https://www.bosch-home.com.tr/urun-listesi/camasir-ve-kurutma-makineleri/camasir-makineleri/camasir-makineleri/WAY288H0TR?breadcrumb=null,0,0,-,6.340-00 TL,7.516-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=WAY288H0TR,9 kg 1400 devir A+++,HomeProfessional,1508104800,i-DOS™: Mükemmel yıkama sonuçları için tam otomatik hassasiyette likid deterjan dozaj sistemi.,Home Connect: Uzaktan bağlanılabilme özelliği ile hayatı kolaylaştıran ev aletleri,Leke çıkarma: 16 türde farklı lekeyi algılar ve çıkarır.,,
SMS88TI16T,60cm genisliginde bulasik makineleri,bulasik makineleri,Bulaşık Makinesi 8 Program HomeConnect Inox,//media3.bosch-home.com/Product_Shots/600x600/MCSA02528900_i5225_1898104_SMS88TI16T_CMYK_def.jpg,6323,https://www.bosch-home.com.tr/urun-listesi/bulasik-makineleri/solo-bulasik-makineleri/60cm-genisliginde-bulasik-makineleri/SMS88TI16T?breadcrumb=null,0,0,Home Connect özelliği ve Zeolith® Kurutma Teknolojili Bulaşık Makinesi: Zor kuruyan plastik kaplarda bile hızlı ve mükemmel kurutma sağlar.,6.323-00 TL,7.496-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=SMS88TI16T,-,Serie | 8,1550012400,Enerji Verimliliği Sınıfı A+++ : En düşük enerji sınıfı- en yüksek tasarruf.,Home Connect uygulamasıyla bulaşık makinenizi uzaktan kontrol edebilir- EasyStart ile bulaşıklarınız için en doğru program önerisine göre yıkamayı başlatabilirsiniz.,TFT ön ekran- programları- kalan süreyi- tüketimi ve dolum seviyelerini tek bir ekranda detaylı olarak görme ve kolayca kontrol etme imkanı verir.,VarioFlex Pro sepetler ve VarioDrawer Pro: her seviyede maksimum esneklik ve geniş yükleme alanı sayesinde daha fazla kullanım alanı sağlar.,9-5 Litre Su Tüketimi: Sadece 9-5 lite suyla en iyi sonuçlar.
WTWH7561TR,isi pompali kurutma makineleri,camasir ve kurutma makineleri,Kurutma Makinesi - Isı pompalı,//media3.bosch-home.com/Product_Shots/600x600/MCSA02456399_WTWH7561TR_def.jpg,6276,https://www.bosch-home.com.tr/urun-listesi/camasir-ve-kurutma-makineleri/kurutma-makineleri/isi-pompali-kurutma-makineleri/WTWH7561TR?breadcrumb=null,0,0,-,6.276-00 TL,7.442-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=WTWH7561TR,9 kg A++,Serie | 8,1539813600,Home Connect: Uzaktan bağlanılabilme özelliği ile hayatı kolaylaştıran ev aletleri,SelfCleaning Condenser™: Kendi kendini temizleyen kondanser ile manuel temizliğe gerek kalmaz ayrıca enerjiden tasarruf etmenizi sağlar.,Hızlı kurutma: kg başına 35 dk. kurutma süresi ile daha hızlı kurutma.,,
KGN86AW30N,alttan donduruculu buzdolaplari,buzdolaplari derin dondurucular,NoFrost- Alttan donduruculu buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA01016987_F7279_KGN86AW30N_640382_def.jpg,5955,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/buzdolaplari/alttan-donduruculu-buzdolaplari/KGN86AW30N?breadcrumb=null,0,0,Kendi serisinin En Büyük Net Hacmine ve VitaFresh plus tazelik sistemine sahip NoFrost XXL kombi buzdolabı- yiyecekleriniz için çok daha fazla saklama kapasitesi sunarken iki kata kadar daha uzun süre taze kalmalarını sağlar.,5.955-00 TL,7.406-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=KGN86AW30N,-,Serie | 6,1482879600,Ayarlanabilir nem kontrol mekanizmasına sahip sürgülü ve tamamen kapanabilen VitaFresh plus çekmecesi sayesinde meyve ve sebzeler en uygun nem oranında iki katına kadar daha uzun süre taze kalır.,"Ayarlanabilir sıcaklık mekanizması sayesinde VitaFresh plus ""<>"" 0°C çekmecesinde kahvaltılıklarınız- et ve balık gibi hassas yiyecekleriniz 2 kata kadar daha uzun süre taze kaldığı gibi ihtiyaç duyulmadığında çekmeceler kolayca çıkartılıp buzdolabınızda daha fazla kullanım alanı yaratılabilir.",Optimum konuma yerleştirilmiş LED yan aydınlatma- meyve ve sebze çekmecesini aydınlatan LED spot aydınlatmayla birlikte buzdolabında çok daha aydınlık bir iç ortam sağlar.,A++ enerji sınıfı ile A enerji sınıfı buzdolaplarına göre %40 daha az enerji harcar.,Özel fonksiyon ayarlarına sahip kapıya entegre LCD elektronik hem buzdolabı hem de dondurucu sıcaklığını kolayca ayarlamayı sağlar.
KGN56PW32N,alttan donduruculu buzdolaplari,buzdolaplari derin dondurucular,NoFrost- Alttan donduruculu buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA00922378_F4711_KGN56PW30N_552977_def.jpg,6132,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/buzdolaplari/alttan-donduruculu-buzdolaplari/KGN56PW32N?breadcrumb=null,0,0,554 litre geniç iç hacme ve VitaFresh pro tazelik sistemine sahip NoFrost kombi buzdolabı- yiyecekleriniz için çok daha fazla saklama kapasitesi sunarken üç kata kadar daha uzun süre taze kalmalarını sağlar!,6.132-00 TL,7.387-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=KGN56PW32N,-,Serie | 8,1491343200,Şık tasarlanmış kapı kolları ile buzdolabınızı çok daha rahat kullanabilirsiniz.,Buzdolabının içine ve dışına yerleştirilmiş sensörler sürekli olarak sıcaklık ölçümü yaparak dalgalanmaları en aza indirip çok daha uzun süre tazeliği garantilerler.,Hem sıcaklık hem de nem kontrolü sayesinde VitaFresh pro 0°C tazelik sistemi meyve- sebze ve et- balık gibi yiyeceklerinizi 3 kata kadar daha uzun süre taze saklar.,Optimum konuma yerleştirilmiş LED yan aydınlatma- meyve ve sebze çekmecesini aydınlatan LED spot aydınlatmayla birlikte buzdolabında çok daha aydınlık bir iç ortam sağlar.,Az yer kaplayan- kolay kullanımlı IceTwister sayesinde buz yapımı hiç olmadığı kadar kolay
